YYYYMMDD,Hour,WindSpeed,Temperature,PrecipitationAmount,PrecipitationDuration,GlobalRadiation,AirPressure,CloudCover
2021-02-21,23,30,99,0,0,0.0,10137,0
2021-02-21,24,30,91,0,0,0.0,10138,0
2021-02-22,1,30,89,0,0,0.0,10139,0
2021-02-22,2,40,93,0,0,0.0,10141,1
2021-02-22,3,40,84,0,0,0.0,10139,1
2021-02-22,4,30,85,0,0,0.0,10142,8
2021-02-22,5,30,85,0,0,0.0,10143,8
2021-02-22,6,30,84,0,0,0.0,10144,8
2021-02-22,7,30,84,0,0,1.0,10148,5
2021-02-22,8,30,91,0,0,24.0,10155,3
2021-02-22,9,40,118,0,0,47.0,10160,3
2021-02-22,10,40,125,0,0,54.0,10165,7
2021-02-22,11,40,137,0,0,78.0,10172,7
2021-02-22,12,40,145,0,0,92.0,10174,7
2021-02-22,13,40,160,0,0,131.0,10177,6
2021-02-22,14,40,158,0,0,96.0,10182,7
2021-02-22,15,30,159,0,0,59.0,10187,6
2021-02-22,16,40,150,0,0,35.0,10193,1
2021-02-22,17,30,144,0,0,10.0,10202,4
2021-02-22,18,30,133,0,0,0.0,10210,4
2021-02-22,19,20,141,0,0,0.0,10213,8
2021-02-22,20,20,120,0,0,0.0,10220,8
2021-02-22,21,30,135,0,0,0.0,10229,8
2021-02-22,22,30,139,0,0,0.0,10236,8
2021-02-22,23,40,136,0,0,0.0,10244,8
2021-02-22,24,30,123,-1,0,0.0,10242,1
2021-02-23,1,30,117,0,0,0.0,10244,0
2021-02-23,2,30,112,0,0,0.0,10251,0
2021-02-23,3,20,106,0,0,0.0,10257,3
2021-02-23,4,30,99,0,0,0.0,10255,1
2021-02-23,5,20,86,0,0,0.0,10257,7
2021-02-23,6,30,89,0,0,0.0,10262,1
2021-02-23,7,40,109,0,0,1.0,10268,3
2021-02-23,8,40,122,0,0,21.0,10273,7
2021-02-23,9,40,135,0,0,49.0,10277,8
2021-02-23,10,50,148,0,0,73.0,10280,7
2021-02-23,11,60,150,0,0,106.0,10282,8
2021-02-23,12,60,159,0,0,118.0,10277,8
2021-02-23,13,60,175,0,0,129.0,10277,8
2021-02-23,14,70,174,0,0,129.0,10273,6
2021-02-23,15,60,175,0,0,105.0,10273,8
2021-02-23,16,60,169,0,0,50.0,10282,8
2021-02-23,17,50,159,0,0,16.0,10289,8
2021-02-23,18,30,140,0,0,0.0,10291,8
2021-02-23,19,40,139,0,0,0.0,10283,8
2021-02-23,20,30,137,0,0,0.0,10282,7
2021-02-23,21,30,128,0,0,0.0,10281,8
2021-02-23,22,40,132,0,0,0.0,10285,8
2021-02-23,23,40,134,0,0,0.0,10285,8
2021-02-23,24,50,130,0,0,0.0,10288,8
2021-02-24,1,50,125,0,0,0.0,10289,8
2021-02-24,2,40,129,0,0,0.0,10283,8
2021-02-24,3,40,113,0,0,0.0,10277,8
2021-02-24,4,50,115,0,0,0.0,10278,8
2021-02-24,5,50,108,0,0,0.0,10277,8
2021-02-24,6,40,103,0,0,0.0,10276,8
2021-02-24,7,40,112,0,0,3.0,10280,8
2021-02-24,8,40,120,0,0,35.0,10284,5
2021-02-24,9,50,135,0,0,75.0,10285,8
2021-02-24,10,60,146,0,0,99.0,10285,7
2021-02-24,11,50,158,0,0,124.0,10285,7
2021-02-24,12,50,170,0,0,163.0,10281,7
2021-02-24,13,50,179,0,0,163.0,10274,2
2021-02-24,14,50,184,0,0,144.0,10268,0
2021-02-24,15,60,182,0,0,110.0,10265,1
2021-02-24,16,50,179,0,0,64.0,10259,1
2021-02-24,17,30,162,0,0,18.0,10258,0
2021-02-24,18,30,130,0,0,0.0,10259,0
2021-02-24,19,20,113,0,0,0.0,10256,0
2021-02-24,20,20,107,0,0,0.0,10254,1
2021-02-24,21,30,117,0,0,0.0,10255,7
2021-02-24,22,30,137,0,0,0.0,10253,6
2021-02-24,23,40,133,0,0,0.0,10253,8
2021-02-24,24,40,126,0,0,0.0,10252,8
2021-02-25,1,30,115,0,0,0.0,10249,8
2021-02-25,2,30,117,0,0,0.0,10245,8
2021-02-25,3,40,116,0,0,0.0,10241,8
2021-02-25,4,30,101,0,0,0.0,10240,8
2021-02-25,5,30,107,0,0,0.0,10245,8
2021-02-25,6,30,105,0,0,0.0,10245,8
2021-02-25,7,20,88,0,0,4.0,10248,8
2021-02-25,8,20,107,0,0,41.0,10253,8
2021-02-25,9,30,122,0,0,63.0,10255,8
2021-02-25,10,40,138,0,0,106.0,10261,5
2021-02-25,11,40,148,0,0,138.0,10262,1
2021-02-25,12,30,161,0,0,170.0,10260,5
2021-02-25,13,40,163,0,0,159.0,10258,6
2021-02-25,14,40,154,0,0,116.0,10260,8
2021-02-25,15,40,134,0,0,59.0,10264,8
2021-02-25,16,40,116,0,0,29.0,10269,8
2021-02-25,17,30,109,0,0,9.0,10273,8
2021-02-25,18,20,105,0,0,0.0,10281,8
2021-02-25,19,30,98,0,0,0.0,10288,8
2021-02-25,20,30,96,0,0,0.0,10291,8
2021-02-25,21,20,89,0,0,0.0,10297,8
2021-02-25,22,20,84,0,0,0.0,10308,8
2021-02-25,23,20,84,0,0,0.0,10311,8
2021-02-25,24,20,83,-1,0,0.0,10316,8
2021-02-26,1,20,80,-1,0,0.0,10307,8
2021-02-26,2,10,74,-1,0,0.0,10318,8
2021-02-26,3,20,73,-1,0,0.0,10320,8
2021-02-26,4,20,71,0,0,0.0,10322,8
2021-02-26,5,20,64,0,0,0.0,10326,8
2021-02-26,6,20,61,0,0,0.0,10329,5
2021-02-26,7,20,46,0,0,1.0,10337,0
2021-02-26,8,20,62,0,0,35.0,10342,0
2021-02-26,9,30,72,0,0,86.0,10346,0
2021-02-26,10,30,84,0,0,130.0,10350,0
2021-02-26,11,30,96,0,0,161.0,10353,0
2021-02-26,12,40,100,0,0,164.0,10353,3
2021-02-26,13,40,100,0,0,157.0,10350,1
2021-02-26,14,50,103,0,0,149.0,10351,5
2021-02-26,15,40,97,0,0,134.0,10356,4
2021-02-26,16,40,91,0,0,62.0,10357,1
2021-02-26,17,30,79,0,0,22.0,10363,0
2021-02-26,18,20,63,0,0,0.0,10368,0
2021-02-26,19,20,53,0,0,0.0,10372,0
2021-02-26,20,20,51,0,0,0.0,10373,0
2021-02-26,21,10,32,0,0,0.0,10379,0
2021-02-26,22,10,16,0,0,0.0,10385,0
2021-02-26,23,10,5,0,0,0.0,10387,1
2021-02-26,24,10,-2,0,0,0.0,10389,6
2021-02-27,1,0,2,0,0,0.0,10393,9
2021-02-27,2,10,30,0,0,0.0,10391,9
2021-02-27,3,20,31,0,0,0.0,10394,9
2021-02-27,4,10,27,0,0,0.0,10397,9
2021-02-27,5,20,30,0,0,0.0,10399,8
2021-02-27,6,10,30,0,0,0.0,10401,8
2021-02-27,7,10,31,0,0,1.0,10407,8
2021-02-27,8,10,33,0,0,8.0,10412,8
2021-02-27,9,10,35,0,0,22.0,10415,8
2021-02-27,10,10,40,0,0,33.0,10419,8
2021-02-27,11,10,47,0,0,57.0,10421,8
2021-02-27,12,10,59,0,0,116.0,10420,4
2021-02-27,13,10,79,0,0,161.0,10413,1
2021-02-27,14,10,94,0,0,154.0,10409,8
2021-02-27,15,10,94,0,0,117.0,10406,0
2021-02-27,16,20,89,0,0,67.0,10404,1
2021-02-27,17,20,74,0,0,24.0,10404,0
2021-02-27,18,20,64,0,0,0.0,10406,2
2021-02-27,19,20,55,0,0,0.0,10408,0
2021-02-27,20,20,47,0,0,0.0,10407,7
2021-02-27,21,10,21,0,0,0.0,10408,8
2021-02-27,22,10,13,0,0,0.0,10406,8
2021-02-27,23,10,4,0,0,0.0,10405,8
2021-02-27,24,10,-4,0,0,0.0,10406,8
2021-02-28,1,10,1,0,0,0.0,10405,8
2021-02-28,2,10,-8,0,0,0.0,10400,7
2021-02-28,3,0,-12,0,0,0.0,10393,1
2021-02-28,4,10,-15,0,0,0.0,10393,1
2021-02-28,5,10,-4,0,0,0.0,10391,9
2021-02-28,6,20,-7,0,0,0.0,10389,9
2021-02-28,7,20,-5,0,0,3.0,10391,9
2021-02-28,8,10,1,0,0,28.0,10390,9
2021-02-28,9,10,21,0,0,70.0,10392,8
2021-02-28,10,10,43,0,0,126.0,10391,1
2021-02-28,11,20,74,0,0,168.0,10388,0
2021-02-28,12,30,93,0,0,184.0,10382,0
2021-02-28,13,30,102,0,0,180.0,10375,0
2021-02-28,14,30,102,0,0,160.0,10368,0
2021-02-28,15,30,104,0,0,122.0,10363,0
2021-02-28,16,30,98,0,0,76.0,10359,0
2021-02-28,17,30,86,0,0,26.0,10356,0
2021-02-28,18,30,67,0,0,0.0,10359,0
2021-02-28,19,30,54,0,0,0.0,10357,0
2021-02-28,20,30,46,0,0,0.0,10356,0
2021-02-28,21,30,40,0,0,0.0,10356,0
2021-02-28,22,10,30,0,0,0.0,10356,0
2021-02-28,23,10,27,0,0,0.0,10352,0
2021-02-28,24,30,31,0,0,0.0,10355,8
2021-03-01,1,30,37,0,0,0.0,10355,8
2021-03-01,2,30,39,0,0,0.0,10352,8
2021-03-01,3,40,39,0,0,0.0,10350,8
2021-03-01,4,40,40,0,0,0.0,10347,8
2021-03-01,5,30,39,0,0,0.0,10346,8
2021-03-01,6,40,33,0,0,0.0,10347,8
2021-03-01,7,40,36,0,0,2.0,10349,8
2021-03-01,8,50,28,0,0,14.0,10352,8
2021-03-01,9,50,27,0,0,26.0,10354,8
2021-03-01,10,40,36,0,0,46.0,10351,8
2021-03-01,11,40,47,0,0,70.0,10351,8
2021-03-01,12,40,57,0,0,142.0,10345,5
2021-03-01,13,40,79,0,0,184.0,10337,0
2021-03-01,14,30,95,0,0,162.0,10330,0
2021-03-01,15,30,106,0,0,125.0,10325,0
2021-03-01,16,30,106,0,0,77.0,10322,0
2021-03-01,17,30,95,0,0,27.0,10320,0
2021-03-01,18,30,76,0,0,1.0,10321,0
2021-03-01,19,30,65,0,0,0.0,10321,0
2021-03-01,20,30,62,0,0,0.0,10318,0
2021-03-01,21,30,52,0,0,0.0,10320,0
2021-03-01,22,30,46,0,0,0.0,10318,0
2021-03-01,23,30,40,0,0,0.0,10318,0
2021-03-01,24,30,36,0,0,0.0,10318,0
2021-03-02,1,30,31,0,0,0.0,10317,0
2021-03-02,2,20,23,0,0,0.0,10314,0
2021-03-02,3,20,18,0,0,0.0,10311,0
2021-03-02,4,20,13,0,0,0.0,10313,0
2021-03-02,5,20,9,0,0,0.0,10310,0
2021-03-02,6,20,3,0,0,0.0,10310,0
2021-03-02,7,20,5,0,0,5.0,10312,0
2021-03-02,8,20,33,0,0,44.0,10314,0
2021-03-02,9,30,76,0,0,95.0,10313,0
2021-03-02,10,30,100,0,0,139.0,10312,0
2021-03-02,11,40,111,0,0,170.0,10311,0
2021-03-02,12,30,128,0,0,185.0,10305,0
2021-03-02,13,30,142,0,0,183.0,10299,0
2021-03-02,14,40,141,0,0,161.0,10294,0
2021-03-02,15,40,142,0,0,123.0,10292,0
2021-03-02,16,30,138,0,0,75.0,10289,0
2021-03-02,17,30,123,0,0,27.0,10289,0
2021-03-02,18,20,86,0,0,1.0,10292,0
2021-03-02,19,10,55,0,0,0.0,10293,0
2021-03-02,20,20,45,0,0,0.0,10292,0
2021-03-02,21,10,32,0,0,0.0,10291,0
2021-03-02,22,10,23,0,0,0.0,10290,0
2021-03-02,23,10,18,0,0,0.0,10287,0
2021-03-02,24,10,15,0,0,0.0,10286,0
2021-03-03,1,10,8,0,0,0.0,10288,0
2021-03-03,2,10,6,0,0,0.0,10283,0
2021-03-03,3,10,5,0,0,0.0,10279,0
2021-03-03,4,10,6,0,0,0.0,10280,0
2021-03-03,5,10,4,0,0,0.0,10281,7
2021-03-03,6,10,8,0,0,0.0,10278,8
2021-03-03,7,0,14,0,0,3.0,10282,8
2021-03-03,8,10,33,0,0,22.0,10287,8
2021-03-03,9,10,48,0,0,44.0,10286,8
2021-03-03,10,10,51,0,0,74.0,10284,8
2021-03-03,11,20,61,0,0,132.0,10285,8
2021-03-03,12,20,74,0,0,122.0,10282,8
2021-03-03,13,20,93,0,0,154.0,10276,3
2021-03-03,14,20,95,0,0,137.0,10270,2
2021-03-03,15,20,96,0,0,103.0,10268,3
2021-03-03,16,30,89,0,0,62.0,10265,8
2021-03-03,17,20,78,0,0,23.0,10261,6
2021-03-03,18,20,54,0,0,1.0,10265,1
2021-03-03,19,20,48,0,0,0.0,10263,8
2021-03-03,20,20,47,0,0,0.0,10260,8
2021-03-03,21,20,44,0,0,0.0,10256,8
2021-03-03,22,20,43,0,0,0.0,10255,8
2021-03-03,23,20,41,0,0,0.0,10248,9
2021-03-03,24,20,38,0,0,0.0,10247,9
2021-03-04,1,20,36,0,0,0.0,10240,9
2021-03-04,2,20,36,0,0,0.0,10238,8
2021-03-04,3,20,36,0,0,0.0,10230,8
2021-03-04,4,20,33,0,0,0.0,10225,8
2021-03-04,5,20,32,0,0,0.0,10222,8
2021-03-04,6,20,33,0,0,0.0,10219,8
2021-03-04,7,20,35,0,0,0.0,10219,8
2021-03-04,8,10,37,0,0,3.0,10219,8
2021-03-04,9,20,39,0,0,12.0,10217,8
2021-03-04,10,30,41,0,0,12.0,10216,8
2021-03-04,11,30,39,0,0,16.0,10217,8
2021-03-04,12,30,51,0,0,42.0,10217,8
2021-03-04,13,30,55,0,0,57.0,10213,8
2021-03-04,14,30,55,0,0,33.0,10213,8
2021-03-04,15,30,52,-1,0,18.0,10210,8
2021-03-04,16,40,56,0,0,21.0,10211,8
2021-03-04,17,50,51,0,0,10.0,10213,8
2021-03-04,18,40,46,0,0,1.0,10218,8
2021-03-04,19,30,43,0,0,0.0,10220,8
2021-03-04,20,30,41,0,0,0.0,10223,8
2021-03-04,21,30,41,0,0,0.0,10227,8
2021-03-04,22,20,40,0,0,0.0,10232,8
2021-03-04,23,30,35,-1,0,0.0,10238,8
2021-03-04,24,40,33,0,0,0.0,10243,8
2021-03-05,1,40,25,0,0,0.0,10251,1
2021-03-05,2,20,17,0,0,0.0,10254,0
2021-03-05,3,20,11,0,0,0.0,10258,0
2021-03-05,4,20,2,0,0,0.0,10264,1
2021-03-05,5,20,-1,0,0,0.0,10272,5
2021-03-05,6,20,-10,0,0,0.0,10276,0
2021-03-05,7,20,-3,0,0,8.0,10287,0
2021-03-05,8,20,17,0,0,51.0,10294,0
2021-03-05,9,30,33,0,0,107.0,10297,0
2021-03-05,10,40,42,0,0,154.0,10301,0
2021-03-05,11,60,50,0,0,186.0,10305,0
2021-03-05,12,50,58,0,0,202.0,10308,2
2021-03-05,13,50,58,0,0,196.0,10309,5
2021-03-05,14,40,60,0,0,155.0,10309,8
2021-03-05,15,40,59,0,0,127.0,10311,1
2021-03-05,16,40,56,0,0,90.0,10312,1
2021-03-05,17,30,48,0,0,35.0,10318,0
2021-03-05,18,30,39,0,0,2.0,10326,0
2021-03-05,19,20,15,0,0,0.0,10330,0
2021-03-05,20,20,0,0,0,0.0,10335,0
2021-03-05,21,10,-15,0,0,0.0,10338,0
2021-03-05,22,10,-27,0,0,0.0,10344,0
2021-03-05,23,10,-34,0,0,0.0,10348,0
2021-03-05,24,10,-37,0,0,0.0,10349,0
2021-03-06,1,10,-40,0,0,0.0,10349,0
2021-03-06,2,10,-42,0,0,0.0,10346,0
2021-03-06,3,10,-46,0,0,0.0,10344,0
2021-03-06,4,0,-48,0,0,0.0,10342,0
2021-03-06,5,10,-50,0,0,0.0,10347,0
2021-03-06,6,0,-52,0,0,0.0,10348,5
2021-03-06,7,0,-36,0,0,12.0,10354,6
2021-03-06,8,0,4,0,0,61.0,10356,8
2021-03-06,9,10,33,0,0,104.0,10356,8
2021-03-06,10,20,46,0,0,117.0,10355,7
2021-03-06,11,40,50,0,0,166.0,10352,7
2021-03-06,12,30,65,0,0,201.0,10345,3
2021-03-06,13,40,60,0,0,185.0,10339,7
2021-03-06,14,20,64,0,0,78.0,10333,8
2021-03-06,15,30,59,0,0,48.0,10328,8
2021-03-06,16,30,60,0,0,56.0,10322,7
2021-03-06,17,30,49,0,0,34.0,10319,0
2021-03-06,18,20,36,0,0,2.0,10320,1
2021-03-06,19,30,23,0,0,0.0,10318,1
2021-03-06,20,30,17,0,0,0.0,10313,0
2021-03-06,21,20,-3,0,0,0.0,10310,0
2021-03-06,22,10,-16,0,0,0.0,10310,0
2021-03-06,23,10,-30,0,0,0.0,10304,0
2021-03-06,24,10,-33,0,0,0.0,10301,0
2021-03-07,1,10,-44,0,0,0.0,10299,0
2021-03-07,2,10,-37,0,0,0.0,10292,2
2021-03-07,3,10,-43,0,0,0.0,10285,1
2021-03-07,4,0,-43,0,0,0.0,10281,8
2021-03-07,5,10,-29,0,0,0.0,10281,8
2021-03-07,6,0,-20,0,0,0.0,10278,8
2021-03-07,7,0,-13,0,0,2.0,10275,8
2021-03-07,8,10,-1,0,0,16.0,10273,8
2021-03-07,9,10,23,0,0,37.0,10271,8
2021-03-07,10,10,44,0,0,66.0,10270,8
2021-03-07,11,20,52,0,0,112.0,10265,8
2021-03-07,12,20,51,0,0,84.0,10263,8
2021-03-07,13,30,45,0,0,46.0,10257,8
2021-03-07,14,20,54,0,0,72.0,10249,8
2021-03-07,15,30,54,0,0,75.0,10244,8
2021-03-07,16,30,49,0,0,31.0,10241,8
2021-03-07,17,20,47,0,0,13.0,10238,8
2021-03-07,18,20,43,0,0,1.0,10242,8
2021-03-07,19,10,38,0,0,0.0,10245,8
2021-03-07,20,10,32,0,0,0.0,10243,8
2021-03-07,21,10,6,0,0,0.0,10244,1
2021-03-07,22,10,-1,0,0,0.0,10244,8
2021-03-07,23,10,9,0,0,0.0,10243,8
2021-03-07,24,10,29,0,0,0.0,10239,8
2021-03-08,1,20,34,0,0,0.0,10238,8
2021-03-08,2,20,35,0,0,0.0,10234,8
2021-03-08,3,20,36,0,0,0.0,10230,8
2021-03-08,4,20,36,0,0,0.0,10230,8
2021-03-08,5,20,36,0,0,0.0,10233,8
2021-03-08,6,20,38,0,0,0.0,10233,8
2021-03-08,7,20,41,0,0,2.0,10235,8
2021-03-08,8,20,47,0,0,14.0,10239,8
2021-03-08,9,20,54,0,0,34.0,10239,8
2021-03-08,10,20,62,0,0,63.0,10238,8
2021-03-08,11,20,75,0,0,121.0,10237,8
2021-03-08,12,20,78,0,0,157.0,10234,8
2021-03-08,13,30,88,0,0,132.0,10228,8
2021-03-08,14,30,82,0,0,84.0,10224,8
2021-03-08,15,30,86,0,0,81.0,10218,8
2021-03-08,16,30,80,0,0,55.0,10215,8
2021-03-08,17,30,69,0,0,12.0,10214,8
2021-03-08,18,20,58,0,0,1.0,10215,8
2021-03-08,19,30,53,-1,0,0.0,10217,8
2021-03-08,20,40,46,1,10,0.0,10213,8
2021-03-08,21,40,41,4,10,0.0,10209,8
2021-03-08,22,40,41,8,10,0.0,10205,8
2021-03-08,23,40,41,9,10,0.0,10201,8
2021-03-08,24,40,39,6,10,0.0,10193,8
2021-03-09,1,40,39,6,10,0.0,10189,8
2021-03-09,2,50,41,2,10,0.0,10181,8
2021-03-09,3,50,43,-1,0,0.0,10173,8
2021-03-09,4,40,44,3,8,0.0,10169,8
2021-03-09,5,30,46,5,10,0.0,10166,8
2021-03-09,6,30,51,1,7,0.0,10166,8
2021-03-09,7,30,55,-1,0,1.0,10169,8
2021-03-09,8,30,58,0,0,17.0,10173,8
2021-03-09,9,30,66,0,0,49.0,10174,8
2021-03-09,10,30,63,-1,0,56.0,10174,8
2021-03-09,11,40,66,-1,0,56.0,10174,8
2021-03-09,12,30,66,0,0,47.0,10176,8
2021-03-09,13,30,65,0,0,34.0,10174,8
2021-03-09,14,30,69,0,0,40.0,10174,8
2021-03-09,15,30,67,0,0,24.0,10176,8
2021-03-09,16,20,65,0,0,13.0,10176,8
2021-03-09,17,20,62,0,0,5.0,10181,8
2021-03-09,18,10,59,0,0,0.0,10185,8
2021-03-09,19,10,55,0,0,0.0,10189,8
2021-03-09,20,10,56,0,0,0.0,10190,8
2021-03-09,21,20,53,0,0,0.0,10188,7
2021-03-09,22,0,27,0,0,0.0,10186,1
2021-03-09,23,10,6,0,0,0.0,10183,0
2021-03-09,24,10,-6,0,0,0.0,10188,4
2021-03-10,1,10,-1,0,0,0.0,10185,8
2021-03-10,2,10,5,0,0,0.0,10182,8
2021-03-10,3,20,18,0,0,0.0,10178,7
2021-03-10,4,20,21,0,0,0.0,10173,8
2021-03-10,5,30,35,0,0,0.0,10170,8
2021-03-10,6,20,35,0,0,0.0,10167,8
2021-03-10,7,20,36,0,0,4.0,10165,8
2021-03-10,8,30,44,0,0,14.0,10166,8
2021-03-10,9,30,54,0,0,32.0,10162,8
2021-03-10,10,40,68,0,0,44.0,10156,8
2021-03-10,11,50,75,0,0,58.0,10151,8
2021-03-10,12,50,84,0,0,72.0,10143,8
2021-03-10,13,60,92,0,0,93.0,10131,8
2021-03-10,14,60,97,0,0,59.0,10123,8
2021-03-10,15,60,94,-1,0,33.0,10116,8
2021-03-10,16,80,83,1,9,12.0,10106,8
2021-03-10,17,70,71,4,10,10.0,10093,8
2021-03-10,18,60,71,2,10,1.0,10085,8
2021-03-10,19,70,69,10,10,0.0,10074,8
2021-03-10,20,70,62,8,10,0.0,10062,8
2021-03-10,21,90,63,9,7,0.0,10045,8
2021-03-10,22,90,61,-1,0,0.0,10033,8
2021-03-10,23,80,62,1,2,0.0,10019,8
2021-03-10,24,80,62,1,2,0.0,10005,8
2021-03-11,1,80,70,-1,0,0.0,9991,8
2021-03-11,2,80,74,-1,0,0.0,9972,8
2021-03-11,3,80,78,6,5,0.0,9962,8
2021-03-11,4,80,88,1,4,0.0,9951,8
2021-03-11,5,90,96,-1,0,0.0,9940,8
2021-03-11,6,100,94,7,9,0.0,9932,8
2021-03-11,7,90,109,1,2,7.0,9928,7
2021-03-11,8,100,111,0,0,31.0,9925,8
2021-03-11,9,110,118,0,0,53.0,9923,7
2021-03-11,10,130,116,0,0,84.0,9921,8
2021-03-11,11,140,113,0,0,48.0,9927,8
2021-03-11,12,130,113,-1,0,58.0,9940,8
2021-03-11,13,110,117,0,0,87.0,9948,8
2021-03-11,14,100,106,1,2,71.0,9958,8
2021-03-11,15,90,106,-1,0,64.0,9961,7
2021-03-11,16,90,97,0,0,42.0,9964,8
2021-03-11,17,70,97,0,0,18.0,9970,8
2021-03-11,18,70,85,0,0,3.0,9975,7
2021-03-11,19,70,86,0,0,0.0,9980,7
2021-03-11,20,70,77,0,0,0.0,9989,3
2021-03-11,21,60,72,0,0,0.0,9996,8
2021-03-11,22,60,76,-1,0,0.0,10004,8
2021-03-11,23,70,74,-1,0,0.0,10011,8
2021-03-11,24,60,73,0,0,0.0,10019,8
2021-03-12,1,70,72,0,0,0.0,10031,8
2021-03-12,2,60,68,0,0,0.0,10039,8
2021-03-12,3,60,63,0,0,0.0,10042,7
2021-03-12,4,60,56,0,0,0.0,10046,8
2021-03-12,5,60,54,0,0,0.0,10049,8
2021-03-12,6,60,52,0,0,0.0,10050,8
2021-03-12,7,60,54,0,0,14.0,10051,8
2021-03-12,8,60,66,0,0,47.0,10049,5
2021-03-12,9,70,78,0,0,81.0,10046,8
2021-03-12,10,80,76,-1,0,57.0,10041,8
2021-03-12,11,90,77,9,3,67.0,10036,8
2021-03-12,12,80,80,0,0,69.0,10027,8
2021-03-12,13,80,77,-1,0,41.0,10017,8
2021-03-12,14,80,72,14,6,21.0,10007,8
2021-03-12,15,90,78,-1,0,36.0,10005,8
2021-03-12,16,70,82,0,0,29.0,10003,8
2021-03-12,17,70,79,3,1,19.0,10001,7
2021-03-12,18,60,78,0,0,4.0,10006,8
2021-03-12,19,60,72,0,0,0.0,10007,5
2021-03-12,20,60,72,0,0,0.0,10006,6
2021-03-12,21,70,71,0,0,0.0,10007,7
2021-03-12,22,70,71,0,0,0.0,10005,8
2021-03-12,23,60,72,0,0,0.0,9999,8
2021-03-12,24,60,72,0,0,0.0,9987,8
2021-03-13,1,70,73,-1,0,0.0,9975,8
2021-03-13,2,70,63,5,9,0.0,9957,8
2021-03-13,3,70,62,9,10,0.0,9933,8
2021-03-13,4,80,67,11,10,0.0,9911,8
2021-03-13,5,80,74,9,9,0.0,9894,8
2021-03-13,6,110,76,7,7,0.0,9892,8
2021-03-13,7,90,74,-1,0,3.0,9895,8
2021-03-13,8,80,76,0,0,25.0,9899,8
2021-03-13,9,90,78,0,0,47.0,9900,8
2021-03-13,10,80,83,1,1,42.0,9902,7
2021-03-13,11,90,83,0,0,73.0,9902,8
2021-03-13,12,100,85,-1,0,85.0,9904,7
2021-03-13,13,100,83,-1,0,103.0,9906,8
2021-03-13,14,110,85,-1,0,68.0,9911,8
2021-03-13,15,100,74,5,2,29.0,9929,8
2021-03-13,16,90,35,22,2,26.0,9946,8
2021-03-13,17,60,59,2,2,4.0,9946,7
2021-03-13,18,70,59,4,5,1.0,9960,8
2021-03-13,19,60,60,2,2,0.0,9970,8
2021-03-13,20,50,61,0,0,0.0,9978,6
2021-03-13,21,50,63,0,0,0.0,9985,8
2021-03-13,22,50,62,0,0,0.0,9994,7
2021-03-13,23,50,60,0,0,0.0,10000,8
2021-03-13,24,40,61,0,0,0.0,10007,8
2021-03-14,1,40,63,0,0,0.0,10016,8
2021-03-14,2,40,61,0,0,0.0,10022,8
2021-03-14,3,50,58,0,0,0.0,10029,7
2021-03-14,4,40,58,0,0,0.0,10035,8
2021-03-14,5,40,48,3,4,0.0,10044,8
2021-03-14,6,30,50,3,3,0.0,10052,8
2021-03-14,7,40,56,-1,0,8.0,10064,8
2021-03-14,8,30,62,-1,0,29.0,10073,8
2021-03-14,9,30,69,0,0,43.0,10083,8
2021-03-14,10,50,66,2,2,65.0,10091,8
2021-03-14,11,40,79,-1,0,84.0,10098,8
2021-03-14,12,50,82,-1,0,75.0,10105,8
2021-03-14,13,50,81,-1,0,101.0,10110,7
2021-03-14,14,60,74,-1,0,62.0,10113,8
2021-03-14,15,60,84,-1,0,85.0,10114,8
2021-03-14,16,50,77,0,0,76.0,10116,7
2021-03-14,17,40,78,0,0,35.0,10116,8
2021-03-14,18,40,74,0,0,4.0,10117,7
2021-03-14,19,30,69,0,0,0.0,10116,7
2021-03-14,20,30,66,-1,0,0.0,10113,8
2021-03-14,21,40,67,-1,0,0.0,10110,8
2021-03-14,22,40,66,1,5,0.0,10105,8
2021-03-14,23,30,58,7,10,0.0,10097,8
2021-03-14,24,30,59,7,10,0.0,10091,8
2021-03-15,1,30,58,10,10,0.0,10090,8
2021-03-15,2,30,56,4,7,0.0,10090,8
2021-03-15,3,20,54,-1,0,0.0,10092,8
2021-03-15,4,20,56,0,0,0.0,10099,8
2021-03-15,5,20,57,0,0,0.0,10105,7
2021-03-15,6,30,55,0,0,0.0,10110,7
2021-03-15,7,30,58,0,0,10.0,10117,8
2021-03-15,8,30,62,2,1,44.0,10127,7
2021-03-15,9,40,63,-1,0,62.0,10133,7
2021-03-15,10,50,74,-1,0,70.0,10138,8
2021-03-15,11,50,77,0,0,51.0,10144,8
2021-03-15,12,60,80,-1,0,85.0,10148,8
2021-03-15,13,60,69,5,3,96.0,10152,8
2021-03-15,14,60,75,1,2,85.0,10158,8
2021-03-15,15,60,82,-1,0,84.0,10164,7
2021-03-15,16,50,79,0,0,88.0,10171,8
2021-03-15,17,50,68,3,3,19.0,10179,8
2021-03-15,18,50,66,5,1,3.0,10188,7
2021-03-15,19,40,66,0,0,0.0,10195,7
2021-03-15,20,40,64,0,0,0.0,10200,8
2021-03-15,21,40,66,0,0,0.0,10207,8
2021-03-15,22,40,65,0,0,0.0,10211,8
2021-03-15,23,40,65,0,0,0.0,10215,8
2021-03-15,24,40,64,0,0,0.0,10219,8
2021-03-16,1,40,62,0,0,0.0,10222,8
2021-03-16,2,30,61,0,0,0.0,10224,8
