DateUTC,MeasureItem,TimeFrom,TimeTo,Value,Hour,DayofWeek,Month,isHoliday?,WindSpeed,Temperature,PrecipitationAmount,PrecipitationDuration,GlobalRadiation,AirPressure,CloudCover
2021-06-22 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10297.8225,1,1,6,0,20,116,0,0,0.0,10159,8
2021-06-22 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,10260.985,2,1,6,0,20,118,0,0,0.0,10159,8
2021-06-22 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,10361.405,3,1,6,0,20,120,0,0,2.0,10163,8
2021-06-22 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,10919.56,4,1,6,0,30,130,0,0,31.0,10164,8
2021-06-22 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,11684.3375,5,1,6,0,40,133,0,0,53.0,10168,8
2021-06-22 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,12055.4975,6,1,6,0,40,136,0,0,60.0,10170,8
2021-06-22 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,11937.535,7,1,6,0,40,148,0,0,108.0,10172,8
2021-06-22 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,11481.4225,8,1,6,0,40,161,0,0,220.0,10174,7
2021-06-22 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,11151.385,9,1,6,0,50,161,0,0,240.0,10174,5
2021-06-22 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,10968.695,10,1,6,0,50,172,0,0,159.0,10173,8
2021-06-22 11:00:00,Monthly Hourly Load Values,11:00:00,12:00:00,10928.92,11,1,6,0,50,166,0,0,186.0,10174,8
2021-06-22 12:00:00,Monthly Hourly Load Values,12:00:00,13:00:00,10999.21,12,1,6,0,50,166,0,0,134.0,10174,8
2021-06-22 13:00:00,Monthly Hourly Load Values,13:00:00,14:00:00,11391.8625,13,1,6,0,60,169,0,0,160.0,10177,8
2021-06-22 14:00:00,Monthly Hourly Load Values,14:00:00,15:00:00,11783.2425,14,1,6,0,60,169,0,0,159.0,10178,7
2021-06-22 15:00:00,Monthly Hourly Load Values,15:00:00,16:00:00,12621.36,15,1,6,0,50,168,0,0,114.0,10181,8
2021-06-22 16:00:00,Monthly Hourly Load Values,16:00:00,17:00:00,12734.24,16,1,6,0,50,164,0,0,92.0,10184,7
2021-06-22 17:00:00,Monthly Hourly Load Values,17:00:00,18:00:00,12747.8875,17,1,6,0,50,156,0,0,63.0,10190,8
2021-06-22 18:00:00,Monthly Hourly Load Values,18:00:00,19:00:00,12698.8625,18,1,6,0,40,151,0,0,19.0,10193,8
2021-06-22 19:00:00,Monthly Hourly Load Values,19:00:00,20:00:00,12562.2025,19,1,6,0,40,146,0,0,7.0,10197,8
2021-06-22 20:00:00,Monthly Hourly Load Values,20:00:00,21:00:00,12450.115,20,1,6,0,30,142,0,0,0.0,10200,8
2021-06-22 21:00:00,Monthly Hourly Load Values,21:00:00,22:00:00,11951.58,21,1,6,0,30,137,0,0,0.0,10203,8
2021-06-22 22:00:00,Monthly Hourly Load Values,22:00:00,23:00:00,11214.2275,22,1,6,0,30,126,1,8,0.0,10209,8
2021-06-22 23:00:00,Monthly Hourly Load Values,23:00:00,00:00:00,10694.185,23,1,6,0,10,117,4,8,0.0,10208,8
2021-06-23 00:00:00,Monthly Hourly Load Values,00:00:00,01:00:00,10460.71,0,2,6,0,20,117,-1,0,0.0,10208,8
2021-06-23 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10366.6175,1,2,6,0,10,118,1,8,0.0,10207,8
2021-06-23 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,10366.6425,2,2,6,0,10,113,5,10,0.0,10213,8
2021-06-23 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,10511.79,3,2,6,0,0,111,1,6,2.0,10213,8
2021-06-23 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,11149.8575,4,2,6,0,10,120,-1,0,17.0,10214,8
2021-06-23 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,12080.5275,5,2,6,0,20,128,0,0,37.0,10216,8
2021-06-23 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,12487.995,6,2,6,0,20,138,0,0,65.0,10219,8
2021-06-23 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,12351.27,7,2,6,0,20,148,0,0,99.0,10220,8
2021-06-23 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,12120.83,8,2,6,0,30,152,0,0,127.0,10220,8
2021-06-23 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,11937.1975,9,2,6,0,30,164,0,0,243.0,10221,8
2021-06-23 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,11642.98,10,2,6,0,40,161,0,0,218.0,10221,7
2021-06-23 11:00:00,Monthly Hourly Load Values,11:00:00,12:00:00,11390.7575,11,2,6,0,30,166,0,0,127.0,10221,8
2021-06-23 12:00:00,Monthly Hourly Load Values,12:00:00,13:00:00,11322.3875,12,2,6,0,30,165,0,0,119.0,10221,8
2021-06-23 13:00:00,Monthly Hourly Load Values,13:00:00,14:00:00,11631.9375,13,2,6,0,20,168,0,0,117.0,10220,8
2021-06-23 14:00:00,Monthly Hourly Load Values,14:00:00,15:00:00,12116.155,14,2,6,0,30,170,0,0,116.0,10221,8
2021-06-23 15:00:00,Monthly Hourly Load Values,15:00:00,16:00:00,12801.6025,15,2,6,0,30,167,0,0,108.0,10219,8
2021-06-23 16:00:00,Monthly Hourly Load Values,16:00:00,17:00:00,12662.51,16,2,6,0,40,162,0,0,85.0,10218,8
2021-06-23 17:00:00,Monthly Hourly Load Values,17:00:00,18:00:00,12599.835,17,2,6,0,40,158,0,0,50.0,10219,8
2021-06-23 18:00:00,Monthly Hourly Load Values,18:00:00,19:00:00,12739.4625,18,2,6,0,40,155,0,0,18.0,10220,8
2021-06-23 19:00:00,Monthly Hourly Load Values,19:00:00,20:00:00,12664.39,19,2,6,0,30,152,0,0,4.0,10222,8
2021-06-23 20:00:00,Monthly Hourly Load Values,20:00:00,21:00:00,12498.5675,20,2,6,0,30,149,0,0,0.0,10222,8
2021-06-23 21:00:00,Monthly Hourly Load Values,21:00:00,22:00:00,12036.615,21,2,6,0,30,146,0,0,0.0,10221,8
2021-06-23 22:00:00,Monthly Hourly Load Values,22:00:00,23:00:00,11324.45,22,2,6,0,30,142,0,0,0.0,10219,8
2021-06-23 23:00:00,Monthly Hourly Load Values,23:00:00,00:00:00,10820.3525,23,2,6,0,20,140,0,0,0.0,10223,8
2021-06-24 00:00:00,Monthly Hourly Load Values,00:00:00,01:00:00,10589.5375,0,3,6,0,30,135,0,0,0.0,10222,8
2021-06-24 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10481.3425,1,3,6,0,20,130,0,0,0.0,10221,8
2021-06-24 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,10484.4925,2,3,6,0,20,128,0,0,0.0,10218,8
2021-06-24 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,10619.28,3,3,6,0,30,127,0,0,1.0,10217,8
2021-06-24 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,11181.79,4,3,6,0,20,129,0,0,7.0,10216,8
2021-06-24 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,11974.285,5,3,6,0,20,133,0,0,28.0,10212,8
2021-06-24 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,12350.735,6,3,6,0,20,144,0,0,71.0,10211,8
2021-06-24 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,12289.55,7,3,6,0,30,152,0,0,111.0,10213,8
2021-06-24 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,12056.6275,8,3,6,0,30,157,0,0,141.0,10212,8
2021-06-24 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,11788.8575,9,3,6,0,30,162,0,0,147.0,10214,8
2021-06-24 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,11451.7,10,3,6,0,20,169,0,0,163.0,10211,8
2021-06-24 11:00:00,Monthly Hourly Load Values,11:00:00,12:00:00,11329.2425,11,3,6,0,20,179,0,0,240.0,10208,8
2021-06-24 12:00:00,Monthly Hourly Load Values,12:00:00,13:00:00,11203.33,12,3,6,0,20,185,0,0,193.0,10206,8
2021-06-24 13:00:00,Monthly Hourly Load Values,13:00:00,14:00:00,11199.535,13,3,6,0,20,189,0,0,176.0,10204,8
2021-06-24 14:00:00,Monthly Hourly Load Values,14:00:00,15:00:00,11296.9325,14,3,6,0,10,187,0,0,115.0,10200,8
2021-06-24 15:00:00,Monthly Hourly Load Values,15:00:00,16:00:00,11846.275,15,3,6,0,10,190,0,0,83.0,10195,7
2021-06-24 16:00:00,Monthly Hourly Load Values,16:00:00,17:00:00,11998.65,16,3,6,0,10,187,0,0,39.0,10191,8
2021-06-24 17:00:00,Monthly Hourly Load Values,17:00:00,18:00:00,12289.335,17,3,6,0,20,189,0,0,43.0,10192,7
2021-06-24 18:00:00,Monthly Hourly Load Values,18:00:00,19:00:00,12636.36,18,3,6,0,30,167,0,0,52.0,10195,1
2021-06-24 19:00:00,Monthly Hourly Load Values,19:00:00,20:00:00,12747.835,19,3,6,0,30,153,0,0,12.0,10197,8
2021-06-24 20:00:00,Monthly Hourly Load Values,20:00:00,21:00:00,12714.63,20,3,6,0,10,127,0,0,0.0,10199,1
2021-06-24 21:00:00,Monthly Hourly Load Values,21:00:00,22:00:00,12301.2775,21,3,6,0,10,109,0,0,0.0,10198,0
2021-06-24 22:00:00,Monthly Hourly Load Values,22:00:00,23:00:00,11575.0875,22,3,6,0,20,93,0,0,0.0,10197,0
2021-06-24 23:00:00,Monthly Hourly Load Values,23:00:00,00:00:00,11042.0275,23,3,6,0,10,75,0,0,0.0,10195,0
2021-06-25 00:00:00,Monthly Hourly Load Values,00:00:00,01:00:00,10754.57,0,4,6,0,10,74,0,0,0.0,10191,1
2021-06-25 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10539.255,1,4,6,0,10,72,0,0,0.0,10187,0
2021-06-25 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,10499.145,2,4,6,0,20,90,0,0,0.0,10182,8
2021-06-25 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,10520.5975,3,4,6,0,10,108,0,0,4.0,10179,8
2021-06-25 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,10899.79,4,4,6,0,20,115,0,0,8.0,10175,8
2021-06-25 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,11626.195,5,4,6,0,20,127,0,0,32.0,10174,8
2021-06-25 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,12186.18,6,4,6,0,20,140,0,0,65.0,10172,8
2021-06-25 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,12389.405,7,4,6,0,30,149,0,0,43.0,10174,8
2021-06-25 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,12133.4575,8,4,6,0,30,166,0,0,138.0,10171,8
2021-06-25 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,11894.235,9,4,6,0,30,182,0,0,180.0,10169,8
2021-06-25 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,11874.8325,10,4,6,0,40,181,0,0,124.0,10170,8
2021-06-25 11:00:00,Monthly Hourly Load Values,11:00:00,12:00:00,12229.1075,11,4,6,0,50,176,0,0,113.0,10170,8
2021-06-25 12:00:00,Monthly Hourly Load Values,12:00:00,13:00:00,12373.8325,12,4,6,0,40,173,-1,0,54.0,10173,8
2021-06-25 13:00:00,Monthly Hourly Load Values,13:00:00,14:00:00,12444.0925,13,4,6,0,40,181,0,0,80.0,10172,8
2021-06-25 14:00:00,Monthly Hourly Load Values,14:00:00,15:00:00,12812.845,14,4,6,0,50,183,0,0,71.0,10173,8
2021-06-25 15:00:00,Monthly Hourly Load Values,15:00:00,16:00:00,13403.355,15,4,6,0,40,177,-1,0,72.0,10173,8
2021-06-25 16:00:00,Monthly Hourly Load Values,16:00:00,17:00:00,13261.69,16,4,6,0,30,166,3,6,31.0,10174,8
2021-06-25 17:00:00,Monthly Hourly Load Values,17:00:00,18:00:00,13096.915,17,4,6,0,20,165,3,9,23.0,10175,8
2021-06-25 18:00:00,Monthly Hourly Load Values,18:00:00,19:00:00,12963.7125,18,4,6,0,20,162,7,9,12.0,10177,8
2021-06-25 19:00:00,Monthly Hourly Load Values,19:00:00,20:00:00,12681.21,19,4,6,0,20,160,-1,0,5.0,10181,8
2021-06-25 20:00:00,Monthly Hourly Load Values,20:00:00,21:00:00,12464.2925,20,4,6,0,20,161,0,0,0.0,10182,8
2021-06-25 21:00:00,Monthly Hourly Load Values,21:00:00,22:00:00,12052.765,21,4,6,0,20,158,0,0,0.0,10183,8
2021-06-25 22:00:00,Monthly Hourly Load Values,22:00:00,23:00:00,11396.205,22,4,6,0,10,147,0,0,0.0,10185,8
2021-06-25 23:00:00,Monthly Hourly Load Values,23:00:00,00:00:00,10858.1925,23,4,6,0,10,145,0,0,0.0,10185,8
2021-06-26 00:00:00,Monthly Hourly Load Values,00:00:00,01:00:00,10540.7225,0,5,6,0,10,150,0,0,0.0,10185,8
2021-06-26 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10301.665,1,5,6,0,10,150,0,0,0.0,10188,8
2021-06-26 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,10215.21,2,5,6,0,10,151,0,0,0.0,10189,8
2021-06-26 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,10069.79,3,5,6,0,10,150,0,0,1.0,10189,8
2021-06-26 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,10065.2175,4,5,6,0,10,152,0,0,11.0,10188,8
2021-06-26 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,10040.2725,5,5,6,0,10,162,0,0,45.0,10189,8
2021-06-26 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,10262.915,6,5,6,0,20,171,0,0,62.0,10192,8
2021-06-26 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,10210.605,7,5,6,0,20,187,0,0,134.0,10192,8
2021-06-26 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,9830.2125,8,5,6,0,20,203,0,0,207.0,10190,8
2021-06-26 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,9590.095,9,5,6,0,30,218,0,0,244.0,10191,7
2021-06-26 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,9397.18,10,5,6,0,30,228,0,0,302.0,10188,8
2021-06-26 11:00:00,Monthly Hourly Load Values,11:00:00,12:00:00,9381.345,11,5,6,0,30,232,0,0,201.0,10189,7
2021-06-26 12:00:00,Monthly Hourly Load Values,12:00:00,13:00:00,9553.765,12,5,6,0,30,240,0,0,262.0,10187,8
2021-06-26 13:00:00,Monthly Hourly Load Values,13:00:00,14:00:00,9608.17,13,5,6,0,30,246,0,0,303.0,10180,8
2021-06-26 14:00:00,Monthly Hourly Load Values,14:00:00,15:00:00,9859.3025,14,5,6,0,30,245,0,0,202.0,10176,6
2021-06-26 15:00:00,Monthly Hourly Load Values,15:00:00,16:00:00,10810.0075,15,5,6,0,40,235,0,0,119.0,10175,7
2021-06-26 16:00:00,Monthly Hourly Load Values,16:00:00,17:00:00,11410.05,16,5,6,0,40,234,0,0,100.0,10174,6
2021-06-26 17:00:00,Monthly Hourly Load Values,17:00:00,18:00:00,11543.7,17,5,6,0,30,228,0,0,57.0,10175,8
2021-06-26 18:00:00,Monthly Hourly Load Values,18:00:00,19:00:00,11697.7575,18,5,6,0,30,220,0,0,45.0,10175,8
2021-06-26 19:00:00,Monthly Hourly Load Values,19:00:00,20:00:00,11749.1475,19,5,6,0,20,207,0,0,7.0,10179,8
2021-06-26 20:00:00,Monthly Hourly Load Values,20:00:00,21:00:00,11833.72,20,5,6,0,20,195,0,0,0.0,10183,8
2021-06-26 21:00:00,Monthly Hourly Load Values,21:00:00,22:00:00,11515.9525,21,5,6,0,30,185,0,0,0.0,10183,8
2021-06-26 22:00:00,Monthly Hourly Load Values,22:00:00,23:00:00,10942.57,22,5,6,0,40,179,0,0,0.0,10181,8
2021-06-26 23:00:00,Monthly Hourly Load Values,23:00:00,00:00:00,10457.2425,23,5,6,0,30,176,0,0,0.0,10180,8
2021-06-27 00:00:00,Monthly Hourly Load Values,00:00:00,01:00:00,10161.5275,0,6,6,0,30,173,0,0,0.0,10178,7
2021-06-27 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10016.4975,1,6,6,0,30,171,0,0,0.0,10175,8
2021-06-27 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,9912.3,2,6,6,0,30,171,0,0,0.0,10175,8
2021-06-27 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,9678.995,3,6,6,0,30,170,0,0,4.0,10170,8
2021-06-27 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,9336.4175,4,6,6,0,40,184,0,0,30.0,10167,7
2021-06-27 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,9148.1875,5,6,6,0,40,187,0,0,57.0,10164,8
2021-06-27 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,9124.9925,6,6,6,0,30,193,0,0,65.0,10166,8
2021-06-27 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,9301.3975,7,6,6,0,40,208,0,0,114.0,10166,8
2021-06-27 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,8995.705,8,6,6,0,30,225,0,0,160.0,10165,8
2021-06-27 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,8579.505,9,6,6,0,30,242,0,0,264.0,10159,3
2021-06-27 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,8427.7625,10,6,6,0,40,260,0,0,304.0,10154,7
2021-06-27 11:00:00,Monthly Hourly Load Values,11:00:00,12:00:00,8231.505,11,6,6,0,50,258,0,0,216.0,10152,7
2021-06-27 12:00:00,Monthly Hourly Load Values,12:00:00,13:00:00,8326.3775,12,6,6,0,50,261,0,0,216.0,10148,7
2021-06-27 13:00:00,Monthly Hourly Load Values,13:00:00,14:00:00,8553.66,13,6,6,0,60,257,0,0,220.0,10143,2
2021-06-27 14:00:00,Monthly Hourly Load Values,14:00:00,15:00:00,9607.425,14,6,6,0,50,261,0,0,196.0,10136,3
2021-06-27 15:00:00,Monthly Hourly Load Values,15:00:00,16:00:00,11227.775,15,6,6,0,60,256,0,0,159.0,10134,7
2021-06-27 16:00:00,Monthly Hourly Load Values,16:00:00,17:00:00,11775.415,16,6,6,0,30,248,0,0,30.0,10133,8
2021-06-27 17:00:00,Monthly Hourly Load Values,17:00:00,18:00:00,11825.2075,17,6,6,0,50,184,4,2,7.0,10154,8
2021-06-27 18:00:00,Monthly Hourly Load Values,18:00:00,19:00:00,11996.3575,18,6,6,0,30,181,56,10,1.0,10148,8
2021-06-27 19:00:00,Monthly Hourly Load Values,19:00:00,20:00:00,12051.8525,19,6,6,0,20,180,8,7,2.0,10143,8
2021-06-27 20:00:00,Monthly Hourly Load Values,20:00:00,21:00:00,11959.8125,20,6,6,0,20,180,-1,0,0.0,10153,8
2021-06-27 21:00:00,Monthly Hourly Load Values,21:00:00,22:00:00,11587.0,21,6,6,0,30,180,-1,0,0.0,10151,8
2021-06-27 22:00:00,Monthly Hourly Load Values,22:00:00,23:00:00,11115.575,22,6,6,0,20,178,-1,0,0.0,10151,8
2021-06-27 23:00:00,Monthly Hourly Load Values,23:00:00,00:00:00,10725.275,23,6,6,0,20,176,0,0,0.0,10146,8
2021-06-28 00:00:00,Monthly Hourly Load Values,00:00:00,01:00:00,10478.685,0,0,6,0,10,176,0,0,0.0,10141,8
2021-06-28 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10320.3625,1,0,6,0,20,171,0,0,0.0,10138,7
2021-06-28 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,10365.02,2,0,6,0,10,157,0,0,0.0,10139,8
2021-06-28 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,10515.19,3,0,6,0,10,153,0,0,2.0,10140,2
2021-06-28 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,10939.0,4,0,6,0,10,172,0,0,26.0,10139,3
2021-06-28 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,11725.6125,5,0,6,0,20,190,0,0,76.0,10138,8
2021-06-28 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,12120.8275,6,0,6,0,20,203,0,0,137.0,10134,8
2021-06-28 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,11914.83,7,0,6,0,10,218,0,0,180.0,10136,8
2021-06-28 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,11796.82,8,0,6,0,10,227,0,0,217.0,10138,6
2021-06-28 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,12503.855,9,0,6,0,10,237,0,0,189.0,10138,8
2021-06-28 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,13067.515,10,0,6,0,10,229,0,0,52.0,10140,8
2021-06-28 11:00:00,Monthly Hourly Load Values,11:00:00,12:00:00,13327.105,11,0,6,0,10,229,0,0,43.0,10138,8
2021-06-28 12:00:00,Monthly Hourly Load Values,12:00:00,13:00:00,13257.0475,12,0,6,0,10,230,-1,0,53.0,10136,8
2021-06-28 13:00:00,Monthly Hourly Load Values,13:00:00,14:00:00,13296.98,13,0,6,0,20,222,-1,0,36.0,10138,8
2021-06-28 14:00:00,Monthly Hourly Load Values,14:00:00,15:00:00,13249.9625,14,0,6,0,20,221,-1,0,45.0,10136,8
2021-06-28 15:00:00,Monthly Hourly Load Values,15:00:00,16:00:00,13763.6075,15,0,6,0,20,224,0,0,66.0,10139,8
2021-06-28 16:00:00,Monthly Hourly Load Values,16:00:00,17:00:00,13384.2725,16,0,6,0,10,227,-1,0,63.0,10133,7
2021-06-28 17:00:00,Monthly Hourly Load Values,17:00:00,18:00:00,13237.87,17,0,6,0,20,220,0,0,34.0,10126,8
2021-06-28 18:00:00,Monthly Hourly Load Values,18:00:00,19:00:00,13290.695,18,0,6,0,10,213,0,0,13.0,10126,8
2021-06-28 19:00:00,Monthly Hourly Load Values,19:00:00,20:00:00,13325.3425,19,0,6,0,10,206,0,0,6.0,10130,8
2021-06-28 20:00:00,Monthly Hourly Load Values,20:00:00,21:00:00,13238.11,20,0,6,0,20,200,0,0,0.0,10131,8
2021-06-28 21:00:00,Monthly Hourly Load Values,21:00:00,22:00:00,12749.2175,21,0,6,0,10,181,0,0,0.0,10131,8
2021-06-28 22:00:00,Monthly Hourly Load Values,22:00:00,23:00:00,11885.66,22,0,6,0,10,179,0,0,0.0,10128,8
2021-06-28 23:00:00,Monthly Hourly Load Values,23:00:00,00:00:00,11280.9325,23,0,6,0,20,183,0,0,0.0,10127,8
2021-06-29 00:00:00,Monthly Hourly Load Values,00:00:00,01:00:00,10978.62,0,1,6,0,10,176,0,0,0.0,10124,8
2021-06-29 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10867.1675,1,1,6,0,10,175,0,0,0.0,10119,8
2021-06-29 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,10894.8025,2,1,6,0,20,178,-1,0,0.0,10116,8
2021-06-29 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,11080.17,3,1,6,0,20,176,0,0,1.0,10114,8
2021-06-29 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,11715.0725,4,1,6,0,10,176,-1,0,3.0,10113,8
2021-06-29 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,12819.5475,5,1,6,0,10,180,9,9,10.0,10117,8
2021-06-29 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,13618.29,6,1,6,0,10,185,2,8,31.0,10116,8
2021-06-29 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,13754.4225,7,1,6,0,20,189,-1,0,74.0,10117,8
2021-06-29 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,13422.8625,8,1,6,0,20,194,0,0,74.0,10117,8
2021-06-29 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,13074.3875,9,1,6,0,20,191,0,0,70.0,10117,8
2021-06-29 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,12690.1375,10,1,6,0,30,202,0,0,140.0,10118,8
2021-06-29 11:00:00,Monthly Hourly Load Values,11:00:00,12:00:00,12401.0175,11,1,6,0,30,200,0,0,153.0,10115,8
2021-06-29 12:00:00,Monthly Hourly Load Values,12:00:00,13:00:00,12378.5425,12,1,6,0,30,185,0,0,71.0,10117,8
2021-06-29 13:00:00,Monthly Hourly Load Values,13:00:00,14:00:00,12548.755,13,1,6,0,30,184,0,0,70.0,10116,8
2021-06-29 14:00:00,Monthly Hourly Load Values,14:00:00,15:00:00,12909.8375,14,1,6,0,40,178,0,0,46.0,10113,8
2021-06-29 15:00:00,Monthly Hourly Load Values,15:00:00,16:00:00,13677.505,15,1,6,0,40,174,0,0,36.0,10115,8
2021-06-29 16:00:00,Monthly Hourly Load Values,16:00:00,17:00:00,13573.47,16,1,6,0,30,171,0,0,22.0,10114,8
2021-06-29 17:00:00,Monthly Hourly Load Values,17:00:00,18:00:00,13501.05,17,1,6,0,40,164,0,0,14.0,10116,8
2021-06-29 18:00:00,Monthly Hourly Load Values,18:00:00,19:00:00,13368.73,18,1,6,0,30,159,0,0,4.0,10115,8
2021-06-29 19:00:00,Monthly Hourly Load Values,19:00:00,20:00:00,13023.2975,19,1,6,0,30,153,0,0,2.0,10117,8
2021-06-29 20:00:00,Monthly Hourly Load Values,20:00:00,21:00:00,12704.99,20,1,6,0,30,145,-1,0,0.0,10120,8
2021-06-29 21:00:00,Monthly Hourly Load Values,21:00:00,22:00:00,12086.4475,21,1,6,0,40,141,1,9,0.0,10119,8
2021-06-29 22:00:00,Monthly Hourly Load Values,22:00:00,23:00:00,11374.675,22,1,6,0,40,139,-1,0,0.0,10118,8
2021-06-29 23:00:00,Monthly Hourly Load Values,23:00:00,00:00:00,10862.6575,23,1,6,0,40,135,-1,0,0.0,10116,8
2021-06-30 00:00:00,Monthly Hourly Load Values,00:00:00,01:00:00,10596.6625,0,2,6,0,30,134,1,5,0.0,10114,8
2021-06-30 01:00:00,Monthly Hourly Load Values,01:00:00,02:00:00,10525.9325,1,2,6,0,30,136,-1,0,0.0,10112,8
2021-06-30 02:00:00,Monthly Hourly Load Values,02:00:00,03:00:00,10503.67,2,2,6,0,30,135,1,4,0.0,10107,8
2021-06-30 03:00:00,Monthly Hourly Load Values,03:00:00,04:00:00,10628.185,3,2,6,0,30,134,0,0,0.0,10112,8
2021-06-30 04:00:00,Monthly Hourly Load Values,04:00:00,05:00:00,11433.9825,4,2,6,0,30,133,-1,0,3.0,10110,8
2021-06-30 05:00:00,Monthly Hourly Load Values,05:00:00,06:00:00,12629.6375,5,2,6,0,30,133,1,9,5.0,10112,8
2021-06-30 06:00:00,Monthly Hourly Load Values,06:00:00,07:00:00,13520.7775,6,2,6,0,30,134,4,10,11.0,10113,8
2021-06-30 07:00:00,Monthly Hourly Load Values,07:00:00,08:00:00,13870.7225,7,2,6,0,30,135,5,10,22.0,10115,8
2021-06-30 08:00:00,Monthly Hourly Load Values,08:00:00,09:00:00,13874.5475,8,2,6,0,30,139,1,7,26.0,10118,8
2021-06-30 09:00:00,Monthly Hourly Load Values,09:00:00,10:00:00,13630.4625,9,2,6,0,30,141,1,6,34.0,10120,8
2021-06-30 10:00:00,Monthly Hourly Load Values,10:00:00,11:00:00,13342.5325,10,2,6,0,30,144,-1,0,58.0,10121,8
