DateUTC,MeasureItem,DateShort,TimeFrom,TimeTo,CountryCode,Cov_ratio,Value,Value_ScaleTo100,UpdateDate,CreateDate,Hour,DayofWeek,Month,isHoliday?
2021-06-08 03:00:00,Monthly Hourly Load Values,06/08/2021,03:00:00,04:00:00,NL,100,10645.855,10645.855,12/04/2023 11:44,,3,1,6,0
2021-06-08 04:00:00,Monthly Hourly Load Values,06/08/2021,04:00:00,05:00:00,NL,100,11017.9675,11017.9675,12/04/2023 11:44,,4,1,6,0
2021-06-08 05:00:00,Monthly Hourly Load Values,06/08/2021,05:00:00,06:00:00,NL,100,11738.1525,11738.1525,12/04/2023 11:44,,5,1,6,0
2021-06-08 06:00:00,Monthly Hourly Load Values,06/08/2021,06:00:00,07:00:00,NL,100,12052.67,12052.67,12/04/2023 11:44,,6,1,6,0
2021-06-08 07:00:00,Monthly Hourly Load Values,06/08/2021,07:00:00,08:00:00,NL,100,11992.6525,11992.6525,12/04/2023 11:44,,7,1,6,0
2021-06-08 08:00:00,Monthly Hourly Load Values,06/08/2021,08:00:00,09:00:00,NL,100,11578.7625,11578.7625,12/04/2023 11:44,,8,1,6,0
2021-06-08 09:00:00,Monthly Hourly Load Values,06/08/2021,09:00:00,10:00:00,NL,100,11469.84,11469.84,12/04/2023 11:44,,9,1,6,0
2021-06-08 10:00:00,Monthly Hourly Load Values,06/08/2021,10:00:00,11:00:00,NL,100,11209.755,11209.755,12/04/2023 11:44,,10,1,6,0
2021-06-08 11:00:00,Monthly Hourly Load Values,06/08/2021,11:00:00,12:00:00,NL,100,11004.89,11004.89,12/04/2023 11:44,,11,1,6,0
2021-06-08 12:00:00,Monthly Hourly Load Values,06/08/2021,12:00:00,13:00:00,NL,100,10768.095,10768.095,12/04/2023 11:44,,12,1,6,0
2021-06-08 13:00:00,Monthly Hourly Load Values,06/08/2021,13:00:00,14:00:00,NL,100,10998.8275,10998.8275,12/04/2023 11:44,,13,1,6,0
2021-06-08 14:00:00,Monthly Hourly Load Values,06/08/2021,14:00:00,15:00:00,NL,100,11026.7575,11026.7575,12/04/2023 11:44,,14,1,6,0
2021-06-08 15:00:00,Monthly Hourly Load Values,06/08/2021,15:00:00,16:00:00,NL,100,11371.3475,11371.3475,12/04/2023 11:44,,15,1,6,0
2021-06-08 16:00:00,Monthly Hourly Load Values,06/08/2021,16:00:00,17:00:00,NL,100,11730.8425,11730.8425,12/04/2023 11:44,,16,1,6,0
2021-06-08 17:00:00,Monthly Hourly Load Values,06/08/2021,17:00:00,18:00:00,NL,100,11982.835,11982.835,12/04/2023 11:44,,17,1,6,0
2021-06-08 18:00:00,Monthly Hourly Load Values,06/08/2021,18:00:00,19:00:00,NL,100,12258.8325,12258.8325,12/04/2023 11:44,,18,1,6,0
2021-06-08 19:00:00,Monthly Hourly Load Values,06/08/2021,19:00:00,20:00:00,NL,100,12275.4125,12275.4125,12/04/2023 11:44,,19,1,6,0
2021-06-08 20:00:00,Monthly Hourly Load Values,06/08/2021,20:00:00,21:00:00,NL,100,12023.72,12023.72,12/04/2023 11:44,,20,1,6,0
2021-06-08 21:00:00,Monthly Hourly Load Values,06/08/2021,21:00:00,22:00:00,NL,100,11547.9775,11547.9775,12/04/2023 11:44,,21,1,6,0
2021-06-08 22:00:00,Monthly Hourly Load Values,06/08/2021,22:00:00,23:00:00,NL,100,10969.155,10969.155,12/04/2023 11:44,,22,1,6,0
2021-06-08 23:00:00,Monthly Hourly Load Values,06/08/2021,23:00:00,00:00:00,NL,100,10482.24,10482.24,12/04/2023 11:44,,23,1,6,0
2021-07-08 00:00:00,Monthly Hourly Load Values,07/08/2021,00:00:00,01:00:00,NL,100,10144.5925,10144.5925,12/04/2023 11:44,,0,3,7,0
2021-07-08 01:00:00,Monthly Hourly Load Values,07/08/2021,01:00:00,02:00:00,NL,100,9973.21,9973.21,12/04/2023 11:44,,1,3,7,0
2021-07-08 02:00:00,Monthly Hourly Load Values,07/08/2021,02:00:00,03:00:00,NL,100,9894.2775,9894.2775,12/04/2023 11:44,,2,3,7,0
2021-07-08 03:00:00,Monthly Hourly Load Values,07/08/2021,03:00:00,04:00:00,NL,100,9928.4175,9928.4175,12/04/2023 11:44,,3,3,7,0
2021-07-08 04:00:00,Monthly Hourly Load Values,07/08/2021,04:00:00,05:00:00,NL,100,9888.205,9888.205,12/04/2023 11:44,,4,3,7,0
2021-07-08 05:00:00,Monthly Hourly Load Values,07/08/2021,05:00:00,06:00:00,NL,100,9783.2,9783.2,12/04/2023 11:44,,5,3,7,0
2021-07-08 06:00:00,Monthly Hourly Load Values,07/08/2021,06:00:00,07:00:00,NL,100,9715.5675,9715.5675,12/04/2023 11:44,,6,3,7,0
2021-07-08 07:00:00,Monthly Hourly Load Values,07/08/2021,07:00:00,08:00:00,NL,100,9780.235,9780.235,12/04/2023 11:44,,7,3,7,0
2021-07-08 08:00:00,Monthly Hourly Load Values,07/08/2021,08:00:00,09:00:00,NL,100,9388.6325,9388.6325,12/04/2023 11:44,,8,3,7,0
2021-07-08 09:00:00,Monthly Hourly Load Values,07/08/2021,09:00:00,10:00:00,NL,100,8879.9525,8879.9525,12/04/2023 11:44,,9,3,7,0
2021-07-08 10:00:00,Monthly Hourly Load Values,07/08/2021,10:00:00,11:00:00,NL,100,8665.7,8665.7,12/04/2023 11:44,,10,3,7,0
2021-07-08 11:00:00,Monthly Hourly Load Values,07/08/2021,11:00:00,12:00:00,NL,100,8433.0775,8433.0775,12/04/2023 11:44,,11,3,7,0
2021-07-08 12:00:00,Monthly Hourly Load Values,07/08/2021,12:00:00,13:00:00,NL,100,8730.91,8730.91,12/04/2023 11:44,,12,3,7,0
2021-07-08 13:00:00,Monthly Hourly Load Values,07/08/2021,13:00:00,14:00:00,NL,100,9114.2125,9114.2125,12/04/2023 11:44,,13,3,7,0
2021-07-08 14:00:00,Monthly Hourly Load Values,07/08/2021,14:00:00,15:00:00,NL,100,10060.3,10060.3,12/04/2023 11:44,,14,3,7,0
2021-07-08 15:00:00,Monthly Hourly Load Values,07/08/2021,15:00:00,16:00:00,NL,100,11310.3925,11310.3925,12/04/2023 11:44,,15,3,7,0
2021-07-08 16:00:00,Monthly Hourly Load Values,07/08/2021,16:00:00,17:00:00,NL,100,11709.9825,11709.9825,12/04/2023 11:44,,16,3,7,0
2021-07-08 17:00:00,Monthly Hourly Load Values,07/08/2021,17:00:00,18:00:00,NL,100,11707.8525,11707.8525,12/04/2023 11:44,,17,3,7,0
2021-07-08 18:00:00,Monthly Hourly Load Values,07/08/2021,18:00:00,19:00:00,NL,100,11600.9025,11600.9025,12/04/2023 11:44,,18,3,7,0
2021-07-08 19:00:00,Monthly Hourly Load Values,07/08/2021,19:00:00,20:00:00,NL,100,11622.445,11622.445,12/04/2023 11:44,,19,3,7,0
2021-07-08 20:00:00,Monthly Hourly Load Values,07/08/2021,20:00:00,21:00:00,NL,100,11429.845,11429.845,12/04/2023 11:44,,20,3,7,0
2021-07-08 21:00:00,Monthly Hourly Load Values,07/08/2021,21:00:00,22:00:00,NL,100,10939.6025,10939.6025,12/04/2023 11:44,,21,3,7,0
2021-07-08 22:00:00,Monthly Hourly Load Values,07/08/2021,22:00:00,23:00:00,NL,100,10496.625,10496.625,12/04/2023 11:44,,22,3,7,0
2021-07-08 23:00:00,Monthly Hourly Load Values,07/08/2021,23:00:00,00:00:00,NL,100,9991.0125,9991.0125,12/04/2023 11:44,,23,3,7,0
2021-08-08 00:00:00,Monthly Hourly Load Values,08/08/2021,00:00:00,01:00:00,NL,100,9750.0275,9750.0275,12/04/2023 11:44,,0,6,8,0
2021-08-08 01:00:00,Monthly Hourly Load Values,08/08/2021,01:00:00,02:00:00,NL,100,9608.7725,9608.7725,12/04/2023 11:44,,1,6,8,0
2021-08-08 02:00:00,Monthly Hourly Load Values,08/08/2021,02:00:00,03:00:00,NL,100,9520.7325,9520.7325,12/04/2023 11:44,,2,6,8,0
2021-08-08 03:00:00,Monthly Hourly Load Values,08/08/2021,03:00:00,04:00:00,NL,100,9561.72,9561.72,12/04/2023 11:44,,3,6,8,0
2021-08-08 04:00:00,Monthly Hourly Load Values,08/08/2021,04:00:00,05:00:00,NL,100,9563.0275,9563.0275,12/04/2023 11:44,,4,6,8,0
2021-08-08 05:00:00,Monthly Hourly Load Values,08/08/2021,05:00:00,06:00:00,NL,100,9563.715,9563.715,12/04/2023 11:44,,5,6,8,0
2021-08-08 06:00:00,Monthly Hourly Load Values,08/08/2021,06:00:00,07:00:00,NL,100,9491.3025,9491.3025,12/04/2023 11:44,,6,6,8,0
2021-08-08 07:00:00,Monthly Hourly Load Values,08/08/2021,07:00:00,08:00:00,NL,100,9403.2475,9403.2475,12/04/2023 11:44,,7,6,8,0
2021-08-08 08:00:00,Monthly Hourly Load Values,08/08/2021,08:00:00,09:00:00,NL,100,9248.9475,9248.9475,12/04/2023 11:44,,8,6,8,0
2021-08-08 09:00:00,Monthly Hourly Load Values,08/08/2021,09:00:00,10:00:00,NL,100,9157.3475,9157.3475,12/04/2023 11:44,,9,6,8,0
2021-08-08 10:00:00,Monthly Hourly Load Values,08/08/2021,10:00:00,11:00:00,NL,100,8924.8,8924.8,12/04/2023 11:44,,10,6,8,0
2021-08-08 11:00:00,Monthly Hourly Load Values,08/08/2021,11:00:00,12:00:00,NL,100,8485.6625,8485.6625,12/04/2023 11:44,,11,6,8,0
2021-08-08 12:00:00,Monthly Hourly Load Values,08/08/2021,12:00:00,13:00:00,NL,100,8400.705,8400.705,12/04/2023 11:44,,12,6,8,0
2021-08-08 13:00:00,Monthly Hourly Load Values,08/08/2021,13:00:00,14:00:00,NL,100,8357.6175,8357.6175,12/04/2023 11:44,,13,6,8,0
2021-08-08 14:00:00,Monthly Hourly Load Values,08/08/2021,14:00:00,15:00:00,NL,100,8570.7775,8570.7775,12/04/2023 11:44,,14,6,8,0
2021-08-08 15:00:00,Monthly Hourly Load Values,08/08/2021,15:00:00,16:00:00,NL,100,9845.9225,9845.9225,12/04/2023 11:44,,15,6,8,0
2021-08-08 16:00:00,Monthly Hourly Load Values,08/08/2021,16:00:00,17:00:00,NL,100,10775.79,10775.79,12/04/2023 11:44,,16,6,8,0
2021-08-08 17:00:00,Monthly Hourly Load Values,08/08/2021,17:00:00,18:00:00,NL,100,11257.7,11257.7,12/04/2023 11:44,,17,6,8,0
2021-08-08 18:00:00,Monthly Hourly Load Values,08/08/2021,18:00:00,19:00:00,NL,100,11504.7675,11504.7675,12/04/2023 11:44,,18,6,8,0
2021-08-08 19:00:00,Monthly Hourly Load Values,08/08/2021,19:00:00,20:00:00,NL,100,11628.23,11628.23,12/04/2023 11:44,,19,6,8,0
2021-08-08 20:00:00,Monthly Hourly Load Values,08/08/2021,20:00:00,21:00:00,NL,100,11372.675,11372.675,12/04/2023 11:44,,20,6,8,0
2021-08-08 21:00:00,Monthly Hourly Load Values,08/08/2021,21:00:00,22:00:00,NL,100,10832.88,10832.88,12/04/2023 11:44,,21,6,8,0
2021-08-08 22:00:00,Monthly Hourly Load Values,08/08/2021,22:00:00,23:00:00,NL,100,10264.7825,10264.7825,12/04/2023 11:44,,22,6,8,0
2021-08-08 23:00:00,Monthly Hourly Load Values,08/08/2021,23:00:00,00:00:00,NL,100,9859.2975,9859.2975,12/04/2023 11:44,,23,6,8,0
2021-09-08 00:00:00,Monthly Hourly Load Values,09/08/2021,00:00:00,01:00:00,NL,100,9747.0025,9747.0025,12/04/2023 11:44,,0,2,9,0
2021-09-08 01:00:00,Monthly Hourly Load Values,09/08/2021,01:00:00,02:00:00,NL,100,9700.325,9700.325,12/04/2023 11:44,,1,2,9,0
2021-09-08 02:00:00,Monthly Hourly Load Values,09/08/2021,02:00:00,03:00:00,NL,100,9734.51,9734.51,12/04/2023 11:44,,2,2,9,0
2021-09-08 03:00:00,Monthly Hourly Load Values,09/08/2021,03:00:00,04:00:00,NL,100,9994.2625,9994.2625,12/04/2023 11:44,,3,2,9,0
2021-09-08 04:00:00,Monthly Hourly Load Values,09/08/2021,04:00:00,05:00:00,NL,100,10519.4425,10519.4425,12/04/2023 11:44,,4,2,9,0
2021-09-08 05:00:00,Monthly Hourly Load Values,09/08/2021,05:00:00,06:00:00,NL,100,11093.125,11093.125,12/04/2023 11:44,,5,2,9,0
2021-09-08 06:00:00,Monthly Hourly Load Values,09/08/2021,06:00:00,07:00:00,NL,100,11392.1675,11392.1675,12/04/2023 11:44,,6,2,9,0
2021-09-08 07:00:00,Monthly Hourly Load Values,09/08/2021,07:00:00,08:00:00,NL,100,11246.385,11246.385,12/04/2023 11:44,,7,2,9,0
2021-09-08 08:00:00,Monthly Hourly Load Values,09/08/2021,08:00:00,09:00:00,NL,100,11076.85,11076.85,12/04/2023 11:44,,8,2,9,0
2021-09-08 09:00:00,Monthly Hourly Load Values,09/08/2021,09:00:00,10:00:00,NL,100,11001.3525,11001.3525,12/04/2023 11:44,,9,2,9,0
2021-09-08 10:00:00,Monthly Hourly Load Values,09/08/2021,10:00:00,11:00:00,NL,100,10940.9375,10940.9375,12/04/2023 11:44,,10,2,9,0
2021-09-08 11:00:00,Monthly Hourly Load Values,09/08/2021,11:00:00,12:00:00,NL,100,10918.375,10918.375,12/04/2023 11:44,,11,2,9,0
2021-09-08 12:00:00,Monthly Hourly Load Values,09/08/2021,12:00:00,13:00:00,NL,100,10667.2175,10667.2175,12/04/2023 11:44,,12,2,9,0
2021-09-08 13:00:00,Monthly Hourly Load Values,09/08/2021,13:00:00,14:00:00,NL,100,10836.5925,10836.5925,12/04/2023 11:44,,13,2,9,0
2021-09-08 14:00:00,Monthly Hourly Load Values,09/08/2021,14:00:00,15:00:00,NL,100,11048.71,11048.71,12/04/2023 11:44,,14,2,9,0
2021-09-08 15:00:00,Monthly Hourly Load Values,09/08/2021,15:00:00,16:00:00,NL,100,11617.66,11617.66,12/04/2023 11:44,,15,2,9,0
2021-09-08 16:00:00,Monthly Hourly Load Values,09/08/2021,16:00:00,17:00:00,NL,100,11805.425,11805.425,12/04/2023 11:44,,16,2,9,0
2021-09-08 17:00:00,Monthly Hourly Load Values,09/08/2021,17:00:00,18:00:00,NL,100,12121.1875,12121.1875,12/04/2023 11:44,,17,2,9,0
2021-09-08 18:00:00,Monthly Hourly Load Values,09/08/2021,18:00:00,19:00:00,NL,100,12320.1575,12320.1575,12/04/2023 11:44,,18,2,9,0
2021-09-08 19:00:00,Monthly Hourly Load Values,09/08/2021,19:00:00,20:00:00,NL,100,12380.2,12380.2,12/04/2023 11:44,,19,2,9,0
2021-09-08 20:00:00,Monthly Hourly Load Values,09/08/2021,20:00:00,21:00:00,NL,100,12016.2275,12016.2275,12/04/2023 11:44,,20,2,9,0
2021-09-08 21:00:00,Monthly Hourly Load Values,09/08/2021,21:00:00,22:00:00,NL,100,11455.1375,11455.1375,12/04/2023 11:44,,21,2,9,0
2021-09-08 22:00:00,Monthly Hourly Load Values,09/08/2021,22:00:00,23:00:00,NL,100,10820.165,10820.165,12/04/2023 11:44,,22,2,9,0
2021-09-08 23:00:00,Monthly Hourly Load Values,09/08/2021,23:00:00,00:00:00,NL,100,10377.3675,10377.3675,12/04/2023 11:44,,23,2,9,0
2021-10-08 00:00:00,Monthly Hourly Load Values,10/08/2021,00:00:00,01:00:00,NL,100,10143.0525,10143.0525,12/04/2023 11:44,,0,4,10,0
2021-10-08 01:00:00,Monthly Hourly Load Values,10/08/2021,01:00:00,02:00:00,NL,100,10013.3,10013.3,12/04/2023 11:44,,1,4,10,0
2021-10-08 02:00:00,Monthly Hourly Load Values,10/08/2021,02:00:00,03:00:00,NL,100,10048.085,10048.085,12/04/2023 11:44,,2,4,10,0
2021-10-08 03:00:00,Monthly Hourly Load Values,10/08/2021,03:00:00,04:00:00,NL,100,10257.675,10257.675,12/04/2023 11:44,,3,4,10,0
2021-10-08 04:00:00,Monthly Hourly Load Values,10/08/2021,04:00:00,05:00:00,NL,100,10763.26,10763.26,12/04/2023 11:44,,4,4,10,0
2021-10-08 05:00:00,Monthly Hourly Load Values,10/08/2021,05:00:00,06:00:00,NL,100,11234.05,11234.05,12/04/2023 11:44,,5,4,10,0
2021-10-08 06:00:00,Monthly Hourly Load Values,10/08/2021,06:00:00,07:00:00,NL,100,11604.0475,11604.0475,12/04/2023 11:44,,6,4,10,0
2021-10-08 07:00:00,Monthly Hourly Load Values,10/08/2021,07:00:00,08:00:00,NL,100,11536.8475,11536.8475,12/04/2023 11:44,,7,4,10,0
2021-10-08 08:00:00,Monthly Hourly Load Values,10/08/2021,08:00:00,09:00:00,NL,100,11191.1325,11191.1325,12/04/2023 11:44,,8,4,10,0
2021-10-08 09:00:00,Monthly Hourly Load Values,10/08/2021,09:00:00,10:00:00,NL,100,10852.95,10852.95,12/04/2023 11:44,,9,4,10,0
2021-10-08 10:00:00,Monthly Hourly Load Values,10/08/2021,10:00:00,11:00:00,NL,100,10511.6225,10511.6225,12/04/2023 11:44,,10,4,10,0
2021-10-08 11:00:00,Monthly Hourly Load Values,10/08/2021,11:00:00,12:00:00,NL,100,10210.2325,10210.2325,12/04/2023 11:44,,11,4,10,0
2021-10-08 12:00:00,Monthly Hourly Load Values,10/08/2021,12:00:00,13:00:00,NL,100,9977.8025,9977.8025,12/04/2023 11:44,,12,4,10,0
2021-10-08 13:00:00,Monthly Hourly Load Values,10/08/2021,13:00:00,14:00:00,NL,100,10078.0575,10078.0575,12/04/2023 11:44,,13,4,10,0
2021-10-08 14:00:00,Monthly Hourly Load Values,10/08/2021,14:00:00,15:00:00,NL,100,10403.96,10403.96,12/04/2023 11:44,,14,4,10,0
2021-10-08 15:00:00,Monthly Hourly Load Values,10/08/2021,15:00:00,16:00:00,NL,100,11125.43,11125.43,12/04/2023 11:44,,15,4,10,0
2021-10-08 16:00:00,Monthly Hourly Load Values,10/08/2021,16:00:00,17:00:00,NL,100,11478.81,11478.81,12/04/2023 11:44,,16,4,10,0
2021-10-08 17:00:00,Monthly Hourly Load Values,10/08/2021,17:00:00,18:00:00,NL,100,11924.0975,11924.0975,12/04/2023 11:44,,17,4,10,0
2021-10-08 18:00:00,Monthly Hourly Load Values,10/08/2021,18:00:00,19:00:00,NL,100,12401.4275,12401.4275,12/04/2023 11:44,,18,4,10,0
2021-10-08 19:00:00,Monthly Hourly Load Values,10/08/2021,19:00:00,20:00:00,NL,100,12555.05,12555.05,12/04/2023 11:44,,19,4,10,0
2021-10-08 20:00:00,Monthly Hourly Load Values,10/08/2021,20:00:00,21:00:00,NL,100,12182.475,12182.475,12/04/2023 11:44,,20,4,10,0
2021-10-08 21:00:00,Monthly Hourly Load Values,10/08/2021,21:00:00,22:00:00,NL,100,11676.755,11676.755,12/04/2023 11:44,,21,4,10,0
2021-10-08 22:00:00,Monthly Hourly Load Values,10/08/2021,22:00:00,23:00:00,NL,100,11068.9425,11068.9425,12/04/2023 11:44,,22,4,10,0
2021-10-08 23:00:00,Monthly Hourly Load Values,10/08/2021,23:00:00,00:00:00,NL,100,10597.5575,10597.5575,12/04/2023 11:44,,23,4,10,0
2021-11-08 00:00:00,Monthly Hourly Load Values,11/08/2021,00:00:00,01:00:00,NL,100,10349.245,10349.245,12/04/2023 11:44,,0,0,11,0
2021-11-08 01:00:00,Monthly Hourly Load Values,11/08/2021,01:00:00,02:00:00,NL,100,10208.0,10208.0,12/04/2023 11:44,,1,0,11,0
2021-11-08 02:00:00,Monthly Hourly Load Values,11/08/2021,02:00:00,03:00:00,NL,100,10159.29,10159.29,12/04/2023 11:44,,2,0,11,0
2021-11-08 03:00:00,Monthly Hourly Load Values,11/08/2021,03:00:00,04:00:00,NL,100,10349.295,10349.295,12/04/2023 11:44,,3,0,11,0
2021-11-08 04:00:00,Monthly Hourly Load Values,11/08/2021,04:00:00,05:00:00,NL,100,10708.795,10708.795,12/04/2023 11:44,,4,0,11,0
2021-11-08 05:00:00,Monthly Hourly Load Values,11/08/2021,05:00:00,06:00:00,NL,100,11049.5725,11049.5725,12/04/2023 11:44,,5,0,11,0
2021-11-08 06:00:00,Monthly Hourly Load Values,11/08/2021,06:00:00,07:00:00,NL,100,11169.4825,11169.4825,12/04/2023 11:44,,6,0,11,0
2021-11-08 07:00:00,Monthly Hourly Load Values,11/08/2021,07:00:00,08:00:00,NL,100,10981.9775,10981.9775,12/04/2023 11:44,,7,0,11,0
2021-11-08 08:00:00,Monthly Hourly Load Values,11/08/2021,08:00:00,09:00:00,NL,100,10610.2975,10610.2975,12/04/2023 11:44,,8,0,11,0
2021-11-08 09:00:00,Monthly Hourly Load Values,11/08/2021,09:00:00,10:00:00,NL,100,9858.04,9858.04,12/04/2023 11:44,,9,0,11,0
2021-11-08 10:00:00,Monthly Hourly Load Values,11/08/2021,10:00:00,11:00:00,NL,100,9373.6575,9373.6575,12/04/2023 11:44,,10,0,11,0
2021-11-08 11:00:00,Monthly Hourly Load Values,11/08/2021,11:00:00,12:00:00,NL,100,9084.6875,9084.6875,12/04/2023 11:44,,11,0,11,0
2021-11-08 12:00:00,Monthly Hourly Load Values,11/08/2021,12:00:00,13:00:00,NL,100,9115.135,9115.135,12/04/2023 11:44,,12,0,11,0
2021-11-08 13:00:00,Monthly Hourly Load Values,11/08/2021,13:00:00,14:00:00,NL,100,9393.38,9393.38,12/04/2023 11:44,,13,0,11,0
2021-11-08 14:00:00,Monthly Hourly Load Values,11/08/2021,14:00:00,15:00:00,NL,100,9969.9,9969.9,12/04/2023 11:44,,14,0,11,0
2021-11-08 15:00:00,Monthly Hourly Load Values,11/08/2021,15:00:00,16:00:00,NL,100,10933.1975,10933.1975,12/04/2023 11:44,,15,0,11,0
2021-11-08 16:00:00,Monthly Hourly Load Values,11/08/2021,16:00:00,17:00:00,NL,100,11517.13,11517.13,12/04/2023 11:44,,16,0,11,0
2021-11-08 17:00:00,Monthly Hourly Load Values,11/08/2021,17:00:00,18:00:00,NL,100,12093.7075,12093.7075,12/04/2023 11:44,,17,0,11,0
2021-11-08 18:00:00,Monthly Hourly Load Values,11/08/2021,18:00:00,19:00:00,NL,100,12561.0475,12561.0475,12/04/2023 11:44,,18,0,11,0
2021-11-08 19:00:00,Monthly Hourly Load Values,11/08/2021,19:00:00,20:00:00,NL,100,12748.2425,12748.2425,12/04/2023 11:44,,19,0,11,0
2021-11-08 20:00:00,Monthly Hourly Load Values,11/08/2021,20:00:00,21:00:00,NL,100,12374.5625,12374.5625,12/04/2023 11:44,,20,0,11,0
2021-11-08 21:00:00,Monthly Hourly Load Values,11/08/2021,21:00:00,22:00:00,NL,100,11864.805,11864.805,12/04/2023 11:44,,21,0,11,0
2021-11-08 22:00:00,Monthly Hourly Load Values,11/08/2021,22:00:00,23:00:00,NL,100,11308.7325,11308.7325,12/04/2023 11:44,,22,0,11,0
2021-11-08 23:00:00,Monthly Hourly Load Values,11/08/2021,23:00:00,00:00:00,NL,100,10829.905,10829.905,12/04/2023 11:44,,23,0,11,0
2021-12-08 00:00:00,Monthly Hourly Load Values,12/08/2021,00:00:00,01:00:00,NL,100,10538.7425,10538.7425,12/04/2023 11:44,,0,2,12,0
2021-12-08 01:00:00,Monthly Hourly Load Values,12/08/2021,01:00:00,02:00:00,NL,100,10397.2875,10397.2875,12/04/2023 11:44,,1,2,12,0
2021-12-08 02:00:00,Monthly Hourly Load Values,12/08/2021,02:00:00,03:00:00,NL,100,10395.1475,10395.1475,12/04/2023 11:44,,2,2,12,0
2021-12-08 03:00:00,Monthly Hourly Load Values,12/08/2021,03:00:00,04:00:00,NL,100,10635.43,10635.43,12/04/2023 11:44,,3,2,12,0
2021-12-08 04:00:00,Monthly Hourly Load Values,12/08/2021,04:00:00,05:00:00,NL,100,10965.0775,10965.0775,12/04/2023 11:44,,4,2,12,0
2021-12-08 05:00:00,Monthly Hourly Load Values,12/08/2021,05:00:00,06:00:00,NL,100,11321.35,11321.35,12/04/2023 11:44,,5,2,12,0
2021-12-08 06:00:00,Monthly Hourly Load Values,12/08/2021,06:00:00,07:00:00,NL,100,11370.63,11370.63,12/04/2023 11:44,,6,2,12,0
2021-12-08 07:00:00,Monthly Hourly Load Values,12/08/2021,07:00:00,08:00:00,NL,100,10916.965,10916.965,12/04/2023 11:44,,7,2,12,0
2021-12-08 08:00:00,Monthly Hourly Load Values,12/08/2021,08:00:00,09:00:00,NL,100,10249.8375,10249.8375,12/04/2023 11:44,,8,2,12,0
2021-12-08 09:00:00,Monthly Hourly Load Values,12/08/2021,09:00:00,10:00:00,NL,100,9596.89,9596.89,12/04/2023 11:44,,9,2,12,0
2021-12-08 10:00:00,Monthly Hourly Load Values,12/08/2021,10:00:00,11:00:00,NL,100,9297.525,9297.525,12/04/2023 11:44,,10,2,12,0
2021-12-08 11:00:00,Monthly Hourly Load Values,12/08/2021,11:00:00,12:00:00,NL,100,9620.6175,9620.6175,12/04/2023 11:44,,11,2,12,0
2021-12-08 12:00:00,Monthly Hourly Load Values,12/08/2021,12:00:00,13:00:00,NL,100,9982.3825,9982.3825,12/04/2023 11:44,,12,2,12,0
2021-12-08 13:00:00,Monthly Hourly Load Values,12/08/2021,13:00:00,14:00:00,NL,100,10238.9175,10238.9175,12/04/2023 11:44,,13,2,12,0
2021-12-08 14:00:00,Monthly Hourly Load Values,12/08/2021,14:00:00,15:00:00,NL,100,10880.435,10880.435,12/04/2023 11:44,,14,2,12,0
2021-12-08 15:00:00,Monthly Hourly Load Values,12/08/2021,15:00:00,16:00:00,NL,100,11864.1475,11864.1475,12/04/2023 11:44,,15,2,12,0
2021-12-08 16:00:00,Monthly Hourly Load Values,12/08/2021,16:00:00,17:00:00,NL,100,12476.6975,12476.6975,12/04/2023 11:44,,16,2,12,0
2021-12-08 17:00:00,Monthly Hourly Load Values,12/08/2021,17:00:00,18:00:00,NL,100,12818.4575,12818.4575,12/04/2023 11:44,,17,2,12,0
2021-12-08 18:00:00,Monthly Hourly Load Values,12/08/2021,18:00:00,19:00:00,NL,100,12953.37,12953.37,12/04/2023 11:44,,18,2,12,0
2021-12-08 19:00:00,Monthly Hourly Load Values,12/08/2021,19:00:00,20:00:00,NL,100,13011.6525,13011.6525,12/04/2023 11:44,,19,2,12,0
2021-12-08 20:00:00,Monthly Hourly Load Values,12/08/2021,20:00:00,21:00:00,NL,100,12558.73,12558.73,12/04/2023 11:44,,20,2,12,0
2021-12-08 21:00:00,Monthly Hourly Load Values,12/08/2021,21:00:00,22:00:00,NL,100,11920.0475,11920.0475,12/04/2023 11:44,,21,2,12,0
2021-12-08 22:00:00,Monthly Hourly Load Values,12/08/2021,22:00:00,23:00:00,NL,100,11324.1975,11324.1975,12/04/2023 11:44,,22,2,12,0
2021-12-08 23:00:00,Monthly Hourly Load Values,12/08/2021,23:00:00,00:00:00,NL,100,10821.8325,10821.8325,12/04/2023 11:44,,23,2,12,0
2021-08-13 00:00:00,Monthly Hourly Load Values,13/08/2021,00:00:00,01:00:00,NL,100,10576.065,10576.065,12/04/2023 11:44,,0,4,8,0
2021-08-13 01:00:00,Monthly Hourly Load Values,13/08/2021,01:00:00,02:00:00,NL,100,10334.93,10334.93,12/04/2023 11:44,,1,4,8,0
2021-08-13 02:00:00,Monthly Hourly Load Values,13/08/2021,02:00:00,03:00:00,NL,100,10285.2725,10285.2725,12/04/2023 11:44,,2,4,8,0
2021-08-13 03:00:00,Monthly Hourly Load Values,13/08/2021,03:00:00,04:00:00,NL,100,10581.6025,10581.6025,12/04/2023 11:44,,3,4,8,0
2021-08-13 04:00:00,Monthly Hourly Load Values,13/08/2021,04:00:00,05:00:00,NL,100,10902.365,10902.365,12/04/2023 11:44,,4,4,8,0
2021-08-13 05:00:00,Monthly Hourly Load Values,13/08/2021,05:00:00,06:00:00,NL,100,11268.285,11268.285,12/04/2023 11:44,,5,4,8,0
